156	BLEECKER STREET	10012	MR
156	EAST 7 STREET	10009	NORICK REALTY CO.
156	2 AVENUE	10003	CITI-URBAN MANAGEMENT
156	EAST 79 STREET	10075	PR
156	2 AVENUE	10003	CITI-URBAN MANAGEMENT
156	FRONT STREET	10038	MIKE
156	EAST  178 STREET	10453	GAZIVODA REALTY LLC
156	EAST 27 STREET	10016	PR
156	BRUCKNER BOULEVARD	10454	RATHOD
156	WILLIAM STREET	10038	NOUVEAU ELEVATOR
156-16	NORTHERN BOULEVARD	11354	PR
1560	GRAND CONCOURSE	10457	PR
1560	BOONE AVENUE	10460	MONADNOCK CONSTRUCTION, INC.
1560	GRAND CONCOURSE	10457	PR
1560	BOONE AVENUE	10460	MONADNOCK CONSTRUCTION, INC.
1560	BOONE AVENUE	10460	MONADNOCK CONSTRUCTION, INC.
1560	GRAND CONCOURSE	10457	PR
1563	61 STREET	11219	THE LESER GROUP
1565	NEW YORK AVENUE	11210	BIG DREAM DEVELOPERS LLC
1565	BROADWAY	10036	WHARTON PROPERTIES
1567	61 STREET	11219	THE LESER GROUP
1567	63 STREET	11219	PR
1568 AIR	BROADWAY	10036	SAFWAY ATLANTIC LLC
1568 AIR	BROADWAY	10036	SAFWAY ATLANTIC LLC
1568 AIR	BROADWAY	10036	SAFWAY ATLANTIC LLC
1568 Air	BROADWAY	10036	TIMES SQUARE HOTEL OWNER, LLC
1568 Air	BROADWAY	10036	TIMES SQUARE HOTEL OWNER, LLC
1569	METROPOLITAN AVENUE	10462	PARKCHESTER NORTH CONDOMINIUM
157	ROMA AVENUE	10306	VOLMAR CONSTRUCTION
157	WEST 86 STREET	10024	CENTENNIAL ELEVATOR INDUSTRIES, INC
157	ATLANTIC AVENUE	11201	PR
157	WEST 86 STREET	10024	CENTENNIAL ELEVATOR INDUSTRIES, INC
157	WEST 18 STREET	10011	PR
157	ATLANTIC AVENUE	11201	PR
157	EAST 32 STREET	10016	PR
157	WEST   47 STREET	10036	OYO TIMES SQUARE HOTEL
157	WEST   47 STREET	10036	OYO TIMES SQUARE HOTEL
157	EAST 32 STREET	10016	PR
157	WEST 47 STREET	10036	OYO TIMES SQUARE HOTEL
157-02	CROSS BAY BOULEVARD	11414	PIERMONT PROPERTIES
1570	59 STREET	11219	PR
1570	BOONE AVENUE	10460	NYC SCA
1570	60 STREET	11219	THE LESER GROUP
1571	61 STREET	11219	THE LESER GROUP
1571	MCDONALD AVENUE	11230	RYBAK DEVELOPMENT AND CONSTRUCTION
1572	BROADWAY	10036	NOUVEAU ELEVATOR
1572	BROADWAY	10036	SHERWOOD
1574	60 STREET	11219	THE LESER GROUP
1575	61 STREET	11219	THE LESER GROUP
1578	59 STREET	11219	FISHMAN AND ASSOCIATES
1578	60 STREET	11219	THE LESER GROUP
158	WEST 28 STREET	10001	BERNSTEIN REAL ESTATE
158	WEST 27 STREET	10001	GEORGE COMFORT &amp; SONS, INC.
158	WEST 58 STREET	10019	NEW HAMPTON LLC
158	EAST 84 STREET	10028	BROADWALL MANAGEMENT
158	LAWRENCE AVENUE	11230	UNITED CEREBRAL PALSY OF NYC
158	WEST 58 STREET	10019	NEW HAMPTON LLC
158	EAST 72 STREET	10021	BROWN HARRIS STEVENS
158	EAST 66 STREET	10065	M.R.S., INC
158-39	JEWEL AVENUE	11365	FIFTH HOUSING COMPANY, INC.
158-40	JEWEL AVENUE	11365	FIFTH HOUSING COMPANY, INC.
158-40	JEWEL AVENUE	11365	FIFTH HOUSING COMPANY, INC.
158-40	JEWEL AVENUE	11365	FIFTH HOUSING COMPANY, INC.
158-40	JEWEL AVENUE	11365	FIFTH HOUSING COMPANY, INC.
158-40	JEWEL AVENUE	11365	FIFTH HOUSING COMPANY, INC.
158-40	JEWEL AVENUE	11365	FIFTH HOUSING COMPANY, INC.
158-43	JEWEL AVENUE	11365	FIFTH HOUSING COMPANY, INC.
1580	MADISON AVENUE	10029	LIBERTY ELEVATOR CORPORATION
1580	51 STREET	11219	BORO KAL LLC.
1580	NOSTRAND AVENUE	11226	HELLO LIVING LLC
1580	NOSTRAND AVENUE	11226	HELLO LIVING LLC
1580	MADISON AVENUE	10029	LIBERTY ELEVATOR CORPORATION
1580	AMSTERDAM AVENUE	10031	WAVECREST
1580	MADISON AVENUE	10029	LIBERTY ELEVATOR CORPORATION
1580	MADISON AVENUE	10029	LIBERTY ELEVATOR CORPORATION
1580	AMSTERDAM AVENUE	10031	WAVECREST
159	WEST 48 STREET	10036	EXTELL DEVELOPMENT
159	EAST 79 STREET	10075	PR
159	WEST 48 STREET	10036	EXTELL DEVELOPMENT
159	EAST 69 STREET	10021	PR
159	WEST 48 STREET	10036	SAFWAY ATLANTIC LLC
159	WEST 48 STREET	10036	SAFWAY ATLANTIC LLC
159	BROADWAY	11211	ROTAVELE ELEVATOR
159	WEST 48 STREET	10036	EXTELL DEVELOPMENT
159	WEST 48 STREET	10036	SAFWAY ATLANTIC LLC
159	WEST 48 STREET	10036	SAFWAY ATLANTIC LLC
159	WEST 66 STREET	10023	PR
159	BROADWAY	11211	OWNERS REP
159	WEST 48 STREET	10036	SAFWAY ATLANTIC LLC
159	WEST 48 STREET	10036	EXTELL DEVELOPMENT
159	WEST 48 STREET	10036	EXTELL DEVELOPMENT
159	WEST 48 STREET	10036	EXTELL DEVELOPMENT
159	WEST 66 STREET	10023	PR
159	EAST  118 STREET	10035	PR
159	EAST 82 STREET	10028	PR
159	WEST 48 STREET	10036	SAFWAY ATLANTIC LLC
159	WEST 48 STREET	10036	SAFWAY ATLANTIC LLC
159-18	NORTHERN BOULEVARD	11358	159-18 NORTHERN BOULEVARD LLC
159-18	NORTHERN BOULEVARD	11358	159-18 NORTHERN BOULEVARD LLC
1591	EAST  233 STREET	10466	SANDHU BUILDERS 1 INC
1593	BEDFORD AVENUE	11225	SCMANAGEMENT04@GMAIL.COM
1593	CONEY ISLAND AVENUE	11230	MYRCB
1595	BROADWAY	11207	1163 FULTON REALTY LLC
1598	EASTERN PARKWAY	11233	K BUILDERS INC
15A	FAIRFIELD STREET	10308	NYCSCA
15A	FAIRFIELD STREET	10308	NYCSCA
15A	FAIRFIELD STREET	10308	NYCSCA
16	WEST 40 STREET	10018	WVA
16	WEST 40 STREET	10018	WVA
16	EAST 34 STREET	10016	TRANSWESTERN C/O WOHIO HOLDING INC.
16	EAST 34 STREET	10016	TRANSWESTERN C/O WOHIO HOLDING INC.
16	EAST 40 STREET	10016	SCMANAGEMENT04@GMAIL.COM
16	WEST 22 STREET	10010	GFP REAL ESTATE LLC
16	BARTLETT STREET	11206	YS DEVELOPERS LLC
16	EAST 34 STREET	10016	TRANSWESTERN C/O WOHIO HOLDING INC.
16	HUBBARD PLACE	11210	PR
16	JAY STREET	10013	THE JUSTICE JOHN JAY CONDO
16	BAY 25 STREET	11214	BAY 25 DEVELOPMENT LLC
16	SEAFOAM STREET	10306	DAVID FONT
16	PARK AVENUE	10016	SIREN MANAGEMENT CORP.
16	EAST 30 STREET	10016	319 WEST 38TH STREET LLC
16	BAY 25 STREET	11214	BAY 25 DEVELOPMENT LLC
16	EAST 40 STREET	10016	SC MANAGEMENT LLC
16	JAY STREET	10013	THE JUSTICE JOHN JAY CONDO
16	WEST 44 STREET	10036	THE GENERAL SOCIETY OF MECHANICS &
16	EAST 48 STREET	10017	BUCKINGHAM TRADING PARTNERS, INC
16	EAST 30 STREET	10016	319 WEST 38TH STREET LLC
16	BUTTONWOOD ROAD	10304	LIBERTY ELEVATOR CORPORATION
16	WEST 22 STREET	10010	GFP REAL ESTATE LLC
16	EAST 30 STREET	10016	319 WEST 38TH STREET LLC
16	BAY 25 STREET	11214	839 58TH ST CONDOS
16	EAST 30 STREET	10016	319 WEST 38TH STREET LLC
16	EAST 204 STREET	10468	OTIS ELEVATOR CO
16	EAST 39 STREET	10016	SCMANAGEMENT04@GMAIL.COM
16	WEST 44 STREET	10036	THE GENERAL SOCIETY OF MECHANICS &
16-16	SUMMERFIELD STREET	11385	18 SPENCER LLC
16-26	VILLAGE LANE	11691	SKYLINE SCAFFOLDING GROUP
16-26	VILLAGE LANE	11691	SKYLINE SCAFFOLDING GROUP
16-26	VILLAGE LANE	11691	SKYLINE SCAFFOLDING GROUP
16-26	VILLAGE LANE	11691	SKYLINE SCAFFOLDING GROUP
160	WEST 24 STREET	10011	CENTENNIAL ELEVATOR INDUSTRIES, INC
160	WEST 24 STREET	10011	CENTENNIAL ELEVATOR INDUSTRIES, INC
160	WEST 124 STREET	10027	PR
160	CLARKSON AVENUE	11226	OWNERS REP
160	VARICK STREET	10013	PR
160	WEST 124 STREET	10027	PR
160	IMLAY STREET	11231	160 IMLAY STREET
160	MADISON AVENUE	10016	M.D. CARLISLE CONSTRUCTION CORP
160	DIKEMAN STREET	11231	KSK CONSTRUCTION GROUP LLC
160	WEST 124 STREET	10027	PR
160	MADISON AVENUE	10016	FOLOR INC
160	PILOT STREET	10464	160 PILOT STREET
160	JOHN STREET	11201	PR
160	EAST 35 STREET	10016	PR
160	WEST 24 STREET	10011	CENTENNIAL ELEVATOR INDUSTRIES, INC
160	EAST 48 STREET	10017	GOTHAM ELEVATOR INSPECTION INC
160	WEST 86 STREET	10024	PR
160	EAST   35 STREET	10016	PR
160	VARICK STREET	10013	PR
160	WEST END AVENUE	10023	FIRSTSERVICE RESIDENTIAL
160	7 AVENUE SOUTH	10014	METROPOLITAN HUDSON MGMT GROUP INC.
160	CLARKSON AVENUE	11226	OWNERS REP
160	VAN BRUNT STREET	11231	COMALLA CONSTRUCTION LLC
160	MADISON AVENUE	10016	FOLOR INC
160	VAN BRUNT STREET	11231	COMALLA CONSTRUCTION LLC
160	CLARKSON AVENUE	11226	CLARKSON LEFFERTS GARDENS LLC
160	CLARKSON AVENUE	11226	CLARKSON LEFFERTS GARDENS LLC
160	WEST 24 STREET	10011	CENTENNIAL ELEVATOR INDUSTRIES, INC
160	EAST 65 STREET	10065	PR
160	PARKHILL AVENUE	10304	GUARDSMAN ELEVATOR CO., INC.
160	IMLAY STREET	11231	NOUVEAU ELEVATOR
160-04	92 STREET	11414	.
160-08	JAMAICA AVENUE	11432	ROTAVELE ELEVATOR
160-08	JAMAICA AVENUE	11432	PR
160-08	JAMAICA AVENUE	11432	ROTAVELE ELEVATOR
160-08	JAMAICA AVENUE	11432	LIBERTY ELEVATOR CORPORATION
160-08	JAMAICA AVENUE	11432	LIBERTY ELEVATOR CORPORATION
160-08	JAMAICA AVENUE	11432	LIBERTY ELEVATOR CORPORATION
160-08	JAMAICA AVENUE	11432	PR
160-08	JAMAICA AVENUE	11432	LIBERTY ELEVATOR CORPORATION
160-08	JAMAICA AVENUE	11432	LIBERTY ELEVATOR CORPORATION
160-08	JAMAICA AVENUE	11432	LIBERTY ELEVATOR CORPORATION
160-08	JAMAICA AVENUE	11432	LIBERTY ELEVATOR CORPORATION
160-08	JAMAICA AVENUE	11432	PR
160-08	JAMAICA AVENUE	11432	LIBERTY ELEVATOR CORPORATION
160-10	CLAUDE AVENUE	11433	PR
160-10	CLAUDE AVENUE	11433	PR
160-39	ROCKAWAY BOULEVARD	11434	NOUVEAU ELEVATOR
1600	RANDALL AVENUE	10473	CRRC DEVELOPMENT
1600	EAST 19 STREET	11230	WAYMARK ELEVATOR INC
1600	EAST 19 STREET	11230	WAYMARK ELEVATOR INC
1600	BROADWAY	10019	SHERWOOD
1600	EAST 19 STREET	11230	WAYMARK ELEVATOR INC
1600	EAST 19 STREET	11230	PR
1601	AVENUE I	11230	TERRACE GARDENS PLAZA, INC.
1601	3 AVENUE	10128	PR
1601	AVENUE I	11230	TERRACE GARDENS PLAZA, INC.
1601	3 AVENUE	10128	PR
1601	AVENUE J	11230	YESHIVAH OF FLATBUSH
1601	AVENUE J	11230	YESHIVAH OF FLATBUSH
1601	OCEAN PARKWAY	11223	PR
1602	2 AVENUE	10028	EQUITY RESIDENTIAL
1609	GEORGE STREET	11385	AAA WHEELCHAIR LIFTS INC
1609	VOORHIES AVENUE	11235	ZOR  PROPERTIES LLC
161	EAST 28 STREET	10016	TRI BOROUGH SCAFFOLDING
161	EAST 28 STREET	10016	TRI BOROUGH SCAFFOLDING
161	WEST 61 STREET	10023	CENTENNIAL ELEVATOR INDUSTRIES, INC
161	WEST 61 STREET	10023	CENTENNIAL ELEVATOR INDUSTRIES, INC
161	WEST 61 STREET	10023	CENTENNIAL ELEVATOR INDUSTRIES, INC
161	MAIDEN LANE	10038	FORTIS PROPERTY GROUP, LLC
161	MAIDEN LANE	10038	KF BROCK, LLC
161	MAIDEN LANE	10038	KF BROCK, LLC
161	EAST 28 STREET	10016	SCMANAGEMENT04@GMAIL.COM
161	6 AVENUE	10013	STELLAR MANAGEMENT
161	6 AVENUE	10013	STELLAR MANAGEMENT
161	12 STREET	11215	EDG DEVELOPMENT
161	6 AVENUE	10013	STELLAR MANAGEMENT
161	MAIDEN LANE	10038	FORTIS PROPERTY GROUP, LLC
161	WEST 61 STREET	10023	CENTENNIAL ELEVATOR INDUSTRIES, INC
161	MAIDEN LANE	10038	FORTIS PROPERTY GROUP, LLC
161	EAST 28 STREET	10016	SCMANAGEMENT04@GMAIL.COM
161	6 AVENUE	10013	GOTHAM ELEVATOR INSPECTION INC
161	MAIDEN LANE	10038	FORTIS PROPERTY GROUP, LLC
161	12 STREET	11215	EDG DEVELOPMENT
161	MAIDEN LANE	10038	FORTIS PROPERTY GROUP, LLC
161	MAIDEN LANE	10038	FORTIS PROPERTY GROUP, LLC
161-01	89 AVENUE	11432	BUILDING 89 JD HOUSING DEV.F.COR
161-01	89 AVENUE	11432	BUILDING 89 JD HOUSING DEV.F.COR
161-10	46 AVENUE	11358	HE XING USA, INC
161-11	132 AVENUE	11434	REPUBLIC SCAFFOLD & HOIST CORP.
161-11	132 AVENUE	11434	ATLANTIC TERRACE CONDOMINIUM ASSOCI
161-11	132 AVENUE	11434	ATLANTIC TERRACE CONDOMINIUM ASSOCI
161-11	132 AVENUE	11434	OTIS ELEVATOR CO
161-11	132 AVENUE	11434	OTIS ELEVATOR CO
161-11	132 AVENUE	11434	OTIS ELEVATOR CO
161-25	JEWEL AVENUE	11365	THIRD HOUSING COMPANY, INC.
161-29	JEWEL AVENUE	11365	THIRD HOUSING COMPANY, INC.
161-51	JEWEL AVENUE	11365	THIRD HOUSING COMPANY, INC.
161-55	JEWEL AVENUE	11365	THIRD HOUSING COMPANY, INC.
161-55	JEWEL AVENUE	11365	THIRD HOUSING COMPANY, INC.
1610	BOSTON ROAD	10460	IGLESIA CASA DEL ALFARERO, INC.
1610	EAST 19 STREET	11229	E'ZEE CONSTRUCTION CORP.
1610	EAST 19 STREET	11229	E'ZEE CONSTRUCTION CORP.
1612	QUENTIN ROAD	11229	KESHET LEARNING CENTER
1613	BROOKLYN AVENUE	11210	STY
1615	UNION STREET	11213	GUARDSMAN ELEVATOR CO., INC.
1619	BROADWAY	10019	SCHIMENTI CONSTRUCTION
1619	BROADWAY	10019	CVS HEALTH
1619	UNION STREET	11213	GUARDSMAN ELEVATOR CO., INC.
1619	BROADWAY	10019	SCHIMENTI CONSTRUCTION
162	EAST 78 STREET	10075	FEIL ORGANIZATION
162	WEST KINGSBRIDGE ROAD	10463	THE JEWISH BOARD OF FAMILY AND CHIL
162	WEST 76 STREET	10023	CFA MANAGEMENT INC.
162	WEST 56 STREET	10019	YITZHAK LORIA MGT. LLC
162	2 AVENUE	10003	URBAN OUTFITTERS
162	WEST 56 STREET	10019	SACKS REAL ESTATE MANAGEMENT CORP.
162	CHRISTOPHER STREET	10014	HENRY ST MEWS CONDOMINIUM
162	2 AVENUE	10003	BLDG MANAGEMENT CO., INC.
162	WEST   56 STREET	10019	SACKS REAL ESTATE MANAGEMENT CORP.
162	WEST 56 STREET	10019	YITZHAK LORIA MGT. LLC
162	EAST 83 STREET	10028	162 EAST 83RD STREET LLC
162-01	POWELLS COVE BOULEVARD	11357	CRYDER POINT OWNERS CORP.
162-01	POWELLS COVE BOULEVARD	11357	CRYDER POINT OWNERS CORP.
162-10	UNION TURNPIKE	11366	903 SHERIDAN LLC
162-10	JAMAICA AVENUE	11432	PR
162-10	JAMAICA AVENUE	11432	EESON CONSTRUCTION TSG LLC
162-21	JAMAICA AVENUE	11432	540 FULTON ASSOCIATES LLC
162-21	JAMAICA AVENUE	11432	540 FULTON ASSOCIATES LLC
162-21	JAMAICA AVENUE	11432	540 FULTON ASSOCIATES LLC
162-21	POWELLS COVE BOULEVARD	11357	CRYDER POINT OWNERS CORP.
162-21	POWELLS COVE BOULEVARD	11357	CRYDER POINT OWNERS CORP.
162-31	DEPOT ROAD	11358	PLUS PLUS INC
162-41	POWELLS COVE BOULEVARD	11357	CRYDER POINT OWNERS CORP.
162-41	POWELLS COVE BOULEVARD	11357	CRYDER POINT OWNERS CORP.
162-41	POWELLS COVE BOULEVARD	11357	CRYDER POINT OWNERS CORP.
1620	FULTON STREET	11213	OWNERS REP
1620	FULTON STREET	11213	OWNERS REP
1620	FULTON STREET	11213	ROTAVELE ELEVATOR
1620	FULTON STREET	11213	ROTAVELE ELEVATOR
1622	YORK AVENUE	10028	ROCK GROUP NY CORP
1622	43 STREET	11204	CITYSCAPE BUILDERS LLC
1623	ALBEMARLE ROAD	11226	PR
1624	1 AVENUE	10028	400 EAST 85TH STREET REALTY CORP.
1625	WEST 6 STREET	11223	PR
1625	CONEY ISLAND AVENUE	11230	HH REALTY EQUITIES LLC
1626	VILLAGE LANE	11691	OTIS ELEVATOR CO
1626	VILLAGE LANE	11691	OTIS ELEVATOR CO
1626	VILLAGE LANE	11691	OTIS ELEVATOR CO
1627	BROADWAY	10019	WALGREENS
1627	BROADWAY	10019	WALGREENS
163	EAST 32 STREET	10016	PR
163	EAST 32 STREET	10016	PR
163	COURT STREET	11201	AAA WHEELCHAIR LIFTS INC
163	EAST 62 STREET	10065	CHURCHILL E 62ND LLC
163	EAST 60 STREET	10022	PR
163	WEST 76 STREET	10023	PR
163	BAYSIDE AVENUE	11697	BREEZY POINT COOPERATIVE, INC.
163	MACDOUGAL STREET	11233	ABC ENGINEERING PLLC
163	EAST 73 STREET	10021	163 E. 73 ST. LLC
163	SACKMAN STREET	11212	SNL CONSTRUCTION, LLC
163	BEACH 96 STREET	11693	TAHOE DEVELOPMENT
163-01	72 AVENUE	11365	PR
163-07	CRYDERS LANE	11357	BLOCK MANAGEMENT INC.
163-07	72 AVENUE	11365	SUPREME BUILDERS CORP
163-18	115 AVENUE	11434	PR
163-18	115 AVENUE	11434	WAYMARK ELEVATOR INC
1630	UNDERCLIFF AVENUE	10453	TRYAX REALTY MANAGEMENT, INC.
1632	RICHMOND TERRACE	10310	SHS FRESH POND LLC
1634	CHURCH AVENUE	11226	PRESTIGE CONSTRUCTS NY LLC
1635	3 AVENUE	10128	PR
1635	3 AVENUE	10128	PR
1636	49 STREET	11204	PARK OFFICES LLP
1637	CENTRAL AVENUE	11691	NYC DEPARTMENT OF DESIGN AND CONSTR
164	TILLARY STREET	11201	GOLD MANAGEMENT
164	CANAL STREET WEST	10451	144 INVESTERS LLC
164	WEST 74 STREET	10023	ENERGY ELEVATOR SERVICE
164	WEST 74 STREET	10023	ENERGY ELEVATOR SERVICE
164	EAST 92 STREET	10128	A.J. CLARKE REAL ESTATE CORP.
164	EAST 17 STREET	11226	GOLDMONT REALTY
164	EAST 92 STREET	10128	A.J. CLARKE REAL ESTATE CORP.
164	5 AVENUE	10010	ALO YOGA
164	TILLARY STREET	11201	GOLD MANAGEMENT
164-11	CHAPIN PARKWAY	11432	MARGARET TIETZ CENTER FOR NURSING A
1640	WEST 10 STREET	11223	PR
1645	3 AVENUE	10128	NOUVEAU ELEVATOR
1645	3 AVENUE	10128	NOUVEAU ELEVATOR
1647	52 STREET	11204	UNIVERSAL ELEVATOR INC.
1648	EAST 13 STREET	11229	PR
1649	61 STREET	11204	PR
165	EAST 205 STREET	10458	CHIMIENTI REALTY
165	WEST END AVENUE	10023	CENTENNIAL ELEVATOR INDUSTRIES, INC
165	CHRYSTIE STREET	10002	NORTCO
165	LEXINGTON AVENUE	10016	BROOKLYN NORTH CAPITAL
165	WEST 26 STREET	10001	GUARDIAN REALTY MANAGEMENT
165	CHRYSTIE STREET	10002	NORTCO
165	CHRYSTIE STREET	10002	NORTCO
165	VANDERBILT AVENUE	11205	SMC
165	BRICKTOWN WAY	10309	BRIDLE ESTATES INC
165	WEST END AVENUE	10023	CENTENNIAL ELEVATOR INDUSTRIES, INC
165	BRICKTOWN WAY	10309	BRIDLE ESTATES INC
165	LEXINGTON AVENUE	10016	BROOKLYN NORTH CAPITAL
165	LEXINGTON AVENUE	10016	BROOKLYN NORTH CAPITAL
165-01	CHAPIN PARKWAY	11432	NOUVEAU ELEVATOR
165-01	CHAPIN PARKWAY	11432	NOUVEAU ELEVATOR
165-02	SANFORD AVENUE	11358	JIN SUN CONSTRUCTION INC
165-15	ARCHER AVENUE	11433	BERKEN BUILDING COMPANY LLC
165-20	ARCHER AVENUE	11433	SUPREME BUILDERS CORP
165-20	HIGHLAND AVENUE	11432	MURRAY HILL MANAGEMENT
165-20	ARCHER AVENUE	11433	SUPREME BUILDERS CORP
165-20	ARCHER AVENUE	11433	SUPREME BUILDERS CORP
1650	49 STREET	11204	LOUIS PERL CONTRACTING LTD.
1651	BROADWAY	10019	NOUVEAU ELEVATOR
1651	BROADWAY	10019	NOUVEAU ELEVATOR
1654	BUSHWICK AVENUE	11207	PR
1654	BUSHWICK AVENUE	11207	PR
1657	EAST   19 STREET	11229	PR
166	EAST 96 STREET	10128	166 E. 96 ST. OWNERS CORP.
166	EAST 205 STREET	10458	ORIN MANAGEMENT
166	EAST 124 STREET	10035	PR
166	BEACH 27 STREET	11691	PR
166	FLATBUSH AVENUE	11217	PINTCHIK
166	FENIMORE STREET	11225	CREATIVE HOUSING
166-16	JAMAICA AVENUE	11432	138 S&H REALTY CORP
1661	SUMMERFIELD STREET	11385	PR
1665	ANDREWS AVENUE	10453	PR
1668	EASTERN PARKWAY	11233	RATHOD
1669	EAST 19 STREET	11229	PR
1669	50 STREET	11204	LOUIS PERL CONTRACTING LTD.
1669	50 STREET	11204	CES & COMPANY
1669	EAST 19 STREET	11229	PR
167	EAGLE STREET	11222	MHL CAPITAL PARTNERS LLC
167	SANDS STREET	11201	BETHEL MANAGEMENT
167	EAST 86 STREET	10028	CENTENNIAL ELEVATOR INDUSTRIES, INC
167	EAST 86 STREET	10028	AMC
167	CHRYSTIE STREET	10002	BE-AVIV
167	EAST 86 STREET	10028	CENTENNIAL ELEVATOR INDUSTRIES, INC
167	CHRYSTIE STREET	10002	BE-AVIV
167	CHRYSTIE STREET	10002	BE-AVIV
167	CHRYSTIE STREET	10002	BE-AVIV
167	LAFAYETTE STREET	10013	PR
167	SANDS STREET	11201	BETHEL MANAGEMENT
167	EAGLE STREET	11222	MHL CAPITAL PARTNERS LLC
167	EAST 86 STREET	10028	AMC
167	CHRYSTIE STREET	10002	BE-AVIV
167-10	CROCHERON AVENUE	11358	DIRECT MANAGEMENT CORP.
167-14	HILLSIDE AVENUE	11432	BTU DELTA CONSTRUCTION CORP.
1670	59 STREET	11204	SHTERN CONSTRUCTION
1670	EAST   19 STREET	11229	ROYAL HOME IMPROVEMENTS
1671	SUMMERFIELD STREET	11385	PR
1672	BROADWAY	10019	NRP LLC I
1673	OCEAN AVENUE	11230	Z H L GROUP, INC
1674	YORK AVENUE	10128	CENTENNIAL ELEVATOR INDUSTRIES, INC
1675	GRAND CONCOURSE	10452	EDEL FAMILY MANAGEMENT CORP
1675	OCEAN AVENUE	11230	PR
1676	UNION STREET	11213	PR
1676	WASHINGTON AVENUE	10457	NYC ECONOMIC DEVELOPMENT CORP
1677	VICTORY BOULEVARD	10314	CEE JAY REAL ESTATE DEVELOPMENT COR
1679	EAST 3 STREET	11230	GMA REALTY MANGEMENT LLC
168	PLYMOUTH STREET	11201	ROCK GROUP NY CORP
168	PLYMOUTH STREET	11201	ALLOY DESIGN, LLP
168	39 STREET	11232	INDUSTRY CITY
168	EAST 100 STREET	10029	HDMI Holdings, LLC
168	EAST 80 STREET	10075	SKY HIGH GROUP LLC
168	WEST 76 STREET	10023	PR
168	PLYMOUTH STREET	11201	ALLOY DESIGN, LLP
168	PLYMOUTH STREET	11201	ALLOY DESIGN, LLP
168	BEDFORD AVENUE	11697	PR
168	HOOPER STREET	11211	ACHIM MANAGEMENT
168	PLYMOUTH STREET	11201	ROCK GROUP NY CORP
168	HOOPER STREET	11211	ACHIM MANAGEMENT
168-23	DOUGLAS AVENUE	11433	U-HAUL INTERNATIONAL
1681	44 STREET	11204	1641 47TH STREET LLC
1683	WEST 7 STREET	11223	NHN REALTY GROUP LLC
1683	WEST 7 STREET	11223	NHN REALTY GROUP LLC
169	LIVONIA AVENUE	11212	PR
169	EAST 77 STREET	10075	CENTENNIAL ELEVATOR INDUSTRIES, INC
169	LORIMER STREET	11206	WATERMARK
169	SKILLMAN STREET	11205	PRESIDENT REALTY LLC
169	JOHNSON AVENUE	11206	WATERMARK
169	EAST 77 STREET	10075	CENTENNIAL ELEVATOR INDUSTRIES, INC
169	LIVONIA AVENUE	11212	PR
169	LIVONIA AVENUE	11212	SKYLINE SCAFFOLDING GROUP
169	EAST 71 STREET	10021	BIG APPLE ELEVATOR SERVICE & CONSUL
169	LIVONIA AVENUE	11212	SKYLINE SCAFFOLDING GROUP
1690	LONGFELLOW AVENUE	10460	UHO MANAGEMENT CORP
1690	UNION STREET	11213	PR
1691	EASTBURN AVENUE	10457	CENTURY HOLDING LLC
1691	EASTBURN AVENUE	10457	CENTURY HOLDING LLC
1699	TOPPING AVENUE	10457	NEW YORK REAL ESTATE FUND
17	EAST 79 STREET	10075	NOUVEAU ELEVATOR
17	EAST 79 STREET	10075	NOUVEAU ELEVATOR
17	BELVEDERE COURT	10307	TONYS MASONRY
17	EAST BROADWAY	10002	WINGHEE MANSION CONDO
17	EAST 27 STREET	10016	ABC MANAGEMENT
17	IRVING PLACE	10003	PR
17	WEST 67 STREET	10023	FIRSTSERVICE RESIDENTIAL
17	WEST 182 STREET	10453	GAZIVODA REALTY LLC
17	WEST 20 STREET	10011	HH REALTY EQUITIES LLC
17	EAST 88 STREET	10128	DOUGLAS ELLIMAN PROPERTY MANAGEMENT
17	WEST 52 STREET	10103	21 CLUB INC.
17	BATTERY PLACE	10004	CENTENNIAL ELEVATOR INDUSTRIES, INC
17	EAST 57 STREET	10022	LVMH INC.
17	CONVENT AVENUE	10027	SAFEGUARD REALTY MANAGEMENT
17	JANE STREET	10014	REPUBLIC SCAFFOLD & HOIST CORP
17	EAST 31 STREET	10016	515 SEVENTH AVENUE REALTY L.P.
17	WEST 52 STREET	10103	21 CLUB INC.
17	WEST 24 STREET	10010	GUARDSMAN ELEVATOR CO., INC.
17	SOMERS STREET	11233	GLOBAL MANAGEMENT LLC
17	EAST BROADWAY	10002	WINGHEE MANSION CONDO
17	EAST 57 STREET	10022	LVMH INC.
17	EAST 57 STREET	10022	LVMH INC.
17	EAST   27 STREET	10016	ABC MANAGEMENT
17	COLUMBIA HEIGHTS	11201	LIBERTY ELEVATOR CORPORATION
17	EAST 88 STREET	10128	DOUGLAS ELLIMAN PROPERTY MANAGEMENT
17	BATTERY PLACE	10004	CENTENNIAL ELEVATOR INDUSTRIES, INC
17	JOHN STREET	10038	GOTHAM ELEVATOR INSPECTION INC
17	EAST 57 STREET	10022	LVMH INC.
17	EAST 57 STREET	10022	LVMH INC.
17	WEST 34 STREET	10001	PR
17	BATTERY PLACE	10004	NOUVEAU ELEVATOR
17-10	WHITESTONE EXPRESSWAY	11357	OTIS ELEVATOR CO
17-16	WHITESTONE EXPRESSWAY	11357	OTIS ELEVATOR CO
